id,name,organization,title,doi,metadata_created,metadata_modified,license_title
92290ded-8a2f-48ef-b03d-55aeb889a51f,png-doi-10-1594-pangaea-848924,pangaea,"Dissolved organic carbon in soil solution of the Jena Experiment (Main Experiment, year 2004)",10.1594/PANGAEA.848924,2023-01-12T13:31:27.519690,2023-08-04T09:33:52.132359,CC-BY-3.0
490a98a9-24c4-4c3a-ac03-68c52595293c,png-doi-10-1594-pangaea-848925,pangaea,"Dissolved organic carbon in soil solution of the Jena Experiment (Main Experiment, year 2005)",10.1594/PANGAEA.848925,2023-01-12T13:31:27.625573,2023-08-04T09:33:52.183933,CC-BY-3.0
f885b9fa-16b9-42c5-bab0-8732b1553b3e,png-doi-10-1594-pangaea-848926,pangaea,"Dissolved organic carbon in soil solution of the Jena Experiment (Main Experiment, year 2006)",10.1594/PANGAEA.848926,2023-01-12T13:31:27.751852,2023-08-04T09:33:52.246445,CC-BY-3.0
c4f905b4-4c5a-4eec-bad8-2d678096f1fa,png-doi-10-1594-pangaea-848927,pangaea,"Dissolved organic carbon in soil solution of the Jena Experiment (Main Experiment, year 2007)",10.1594/PANGAEA.848927,2023-01-12T13:31:27.871410,2023-08-04T09:33:52.300245,CC-BY-3.0
5fe7cd7f-ba9a-4e49-a692-c6f5b1f04f3e,png-doi-10-1594-pangaea-848928,pangaea,"Dissolved organic carbon in soil solution of the Jena Experiment (Main Experiment, year 2008)",10.1594/PANGAEA.848928,2023-01-12T13:31:28.002563,2023-08-04T09:33:52.355120,CC-BY-3.0
370d4614-81b5-4230-8580-e58a531130e6,png-doi-10-1594-pangaea-854198,pangaea,"(Table 1, page 298) Description of iron oxide samples from the Finnish lakes",10.1594/PANGAEA.854198,2023-01-12T13:31:28.111187,2023-08-04T09:33:52.408127,CC-BY-3.0
b7a938c0-e618-41b4-a35a-de50a0841ee1,png-doi-10-1594-pangaea-854199,pangaea,"(Table 2, page 299) Chemical and mineral compositions of the samples (air-dry basis)",10.1594/PANGAEA.854199,2023-01-12T13:31:28.244388,2023-08-04T09:33:52.460640,CC-BY-3.0
fb282376-62d5-499f-8c68-9b227d03b456,png-doi-10-1594-pangaea-854200,pangaea,Description and chemical and mineral composition of iron oxide samples from two Finnish lakes,10.1594/PANGAEA.854200,2023-01-12T13:31:16.796273,2023-08-04T09:33:46.790203,CC-BY-3.0
330edff2-1d63-46c0-b12e-86b67a8528d7,png-doi-10-1594-pangaea-854460,pangaea,"Phosphorus fractions in soil of the Jena Experiment (Main Experiment, year 2007)",10.1594/PANGAEA.854460,2023-01-12T13:31:28.355137,2023-08-04T09:33:52.514184,CC-BY-3.0
ebfe6cb9-95b4-4eb9-9a63-fe6bae215aa9,png-doi-10-1594-pangaea-857289,pangaea,R-script modified VS-Lite model,10.1594/PANGAEA.857289,2023-01-12T13:31:18.941993,2023-08-04T09:33:47.873648,CC-BY-3.0
10b6a1bf-640b-47aa-b12c-854b0c598bdd,png-doi-10-1594-pangaea-858569,pangaea,ISRIC-WISE - Global Soil Profile Data (ver. 3.1),10.1594/PANGAEA.858569,2023-01-12T13:31:19.068396,2023-08-04T09:33:47.923860,CC-BY-NC-3.0
d21c5b01-1131-44c0-8063-e46944b68de0,png-doi-10-1594-pangaea-862960,pangaea,"Soil organic carbon (SOC) storage in the Lena River Delta, link to shapefile",10.1594/PANGAEA.862960,2023-01-12T13:31:28.478004,2023-08-04T09:33:52.568907,CC-BY-3.0
c896cabf-62db-4ed7-af8b-f298857a7f43,png-doi-10-1594-pangaea-862961,pangaea,Soil organic carbon storage and soil properties for 50 soil profiles in the Lena River Delta including land form description and map,10.1594/PANGAEA.862961,2023-01-12T13:31:16.904520,2023-08-04T09:33:46.856993,CC-BY-3.0
cb1d5ed4-8500-4b26-b15f-f5b0103a407f,png-doi-10-1594-pangaea-864866,pangaea,Soil and incubation data of permafrost-affected soils of the northeast Siberian polygonal tundra,10.1594/PANGAEA.864866,2023-01-12T13:31:17.028855,2023-08-04T09:33:46.909564,CC-BY-3.0
c7965016-0acb-45bb-b77b-91859c369048,png-doi-10-1594-pangaea-867308,pangaea,Organic geochemistry of soils from Lake La Thuile,10.1594/PANGAEA.867308,2023-01-12T13:31:28.590464,2023-08-04T09:33:52.621893,CC-BY-3.0
21fb644f-36c2-44af-81ca-381dd0a36f9d,png-doi-10-1594-pangaea-867309,pangaea,Geochemistry of sediment core THU10-Mastercore of Lake La Thuile,10.1594/PANGAEA.867309,2023-01-12T13:31:28.690864,2023-08-04T09:33:52.675511,CC-BY-3.0
d9fd63e3-e9d2-4443-b9e8-695dbc39764d,png-doi-10-1594-pangaea-867310,pangaea,Organic geochemistry of sediment core THU10-Mastercore of Lake La Thuile,10.1594/PANGAEA.867310,2023-01-12T13:31:28.788797,2023-08-04T09:33:52.728759,CC-BY-3.0
bd856943-5f45-4a0a-b5bb-b9e42629f7e8,png-doi-10-1594-pangaea-867311,pangaea,Erosion and soil evolution modelization from sediment core THU10-Mastercore of Lake La Thuile,10.1594/PANGAEA.867311,2023-01-12T13:31:28.888485,2023-08-04T09:33:52.782389,CC-BY-3.0
5cb5c06c-423b-493c-aad6-2f4054c6b1f0,png-doi-10-1594-pangaea-867312,pangaea,Age model of sediment core THU10-Mastercore of Lake La Thuile,10.1594/PANGAEA.867312,2023-01-12T13:31:28.989160,2023-08-04T09:33:52.838911,CC-BY-3.0
426c6abb-123c-4852-828c-88f599ce02d9,png-doi-10-1594-pangaea-867313,pangaea,"Soil and sediment analyses of Lake La Thuile (Bauges, France)",10.1594/PANGAEA.867313,2023-01-12T13:31:17.133341,2023-08-04T09:33:46.961682,CC-BY-3.0
32c25df1-49cb-4c5d-9a6b-b199e31340b1,png-doi-10-1594-pangaea-869774,pangaea,"Abundance and species richness of flower visitors, flower trait functional diversity and flower trait community weighted mean in the Jena Experiment, 2005",10.1594/PANGAEA.869774,2023-01-12T13:31:29.106365,2023-08-04T09:33:52.893168,CC-BY-3.0
88853aec-2007-4cda-bead-c410620d4848,png-doi-10-1594-pangaea-869775,pangaea,"Abundance and species richness of flower visitors, flower trait functional diversity and flower trait community weighted mean in the Jena Experiment, 2006",10.1594/PANGAEA.869775,2023-01-12T13:31:29.219402,2023-08-04T09:33:52.948475,CC-BY-3.0
ea808714-d154-4a62-8152-6263aad48bb1,png-doi-10-1594-pangaea-869776,pangaea,"Abundance and species richness of flower visitors, flower trait functional diversity and flower trait community weighted mean in the Jena Experiment, 2008",10.1594/PANGAEA.869776,2023-01-12T13:31:29.342677,2023-08-04T09:33:53.002183,CC-BY-3.0
a89f197f-95f6-43da-a11b-599b292b7df4,png-doi-10-1594-pangaea-874914,pangaea,"Richness and phytogeography of the Cerrado's herb-shrub flora, link to maps in GeoTIFF format",10.1594/PANGAEA.874914,2023-01-12T13:31:19.163360,2023-08-04T09:33:47.973240,CC-BY-NC-3.0
073e1086-d3fb-4c2c-bbfe-5eda1f5bcc8b,png-doi-10-1594-pangaea-878050,pangaea,Age model of Lake Verney sediment core,10.1594/PANGAEA.878050,2023-01-12T13:31:29.481141,2023-08-04T09:33:53.055319,CC-BY-3.0
2d97d909-7d41-4024-b2a4-e8893d7c1f24,png-doi-10-1594-pangaea-878051,pangaea,Loss on ignition of Lake Verney sediment core,10.1594/PANGAEA.878051,2023-01-12T13:31:29.588111,2023-08-04T09:33:53.106573,CC-BY-3.0
dd899416-5a6c-43d1-8506-e1ca6300b709,png-doi-10-1594-pangaea-878052,pangaea,Grain size distribution of Lake Verney sediment core,10.1594/PANGAEA.878052,2023-01-12T13:31:29.691736,2023-08-04T09:33:53.158777,CC-BY-3.0
f079aab6-870e-4a47-a4eb-2017ac25e367,png-doi-10-1594-pangaea-878053,pangaea,Geochemistry of Lake Verney sediment core,10.1594/PANGAEA.878053,2023-01-12T13:31:29.792075,2023-08-04T09:33:53.222609,CC-BY-3.0
887a0ecb-d67c-46f0-9642-c9225f9acbfe,png-doi-10-1594-pangaea-878054,pangaea,Element intensities of Lake Verney sediment core,10.1594/PANGAEA.878054,2023-01-12T13:31:29.894312,2023-08-04T09:33:53.276829,CC-BY-3.0
7e129911-4bed-4a69-8abd-675267347762,png-doi-10-1594-pangaea-878056,pangaea,Oxalates of Lake Verney sediment core,10.1594/PANGAEA.878056,2023-01-12T13:31:29.995877,2023-08-04T09:33:53.330504,CC-BY-3.0
9709bf47-b95a-40b3-ae1d-2749b8c62b06,png-doi-10-1594-pangaea-878058,pangaea,"Age model, LOI, grain-sizes and geochemistry of Lake Verney sediment sequence",10.1594/PANGAEA.878058,2023-01-12T13:31:17.239252,2023-08-04T09:33:47.013992,CC-BY-3.0
7389ccb5-a203-437e-ae59-13eba45c28e0,png-doi-10-1594-pangaea-882209,pangaea,(Table 1) Study site and habitat characteristics of the investigated rivers in the Southern Western Ghats,10.1594/PANGAEA.882209,2023-01-12T13:31:30.099173,2023-08-04T09:33:53.383822,CC-BY-NC-ND-3.0
7ecb42de-b36d-457e-bfa6-4e83486ad900,png-doi-10-1594-pangaea-882211,pangaea,(Table 3) Indices of diversity of fishes respective to altitudes of six river systems in the Southern Western Ghats,10.1594/PANGAEA.882211,2023-01-12T13:31:30.210091,2023-08-04T09:33:53.435732,CC-BY-NC-ND-3.0
33161006-051a-46b2-9965-3775ceff8b5b,png-doi-10-1594-pangaea-882212,pangaea,(Table 5) Distribution and abundance of fishes of six river systems in the Southern Western Ghats,10.1594/PANGAEA.882212,2023-01-12T13:31:30.333555,2023-08-04T09:33:53.487349,CC-BY-NC-ND-3.0
cff756f0-57b0-48b2-b53c-e2185f8e445e,png-doi-10-1594-pangaea-882213,pangaea,(Table 6) Water quality of the 31 study sites of six river systems in the Southern Western Ghats,10.1594/PANGAEA.882213,2023-01-12T13:31:30.456941,2023-08-04T09:33:53.538817,CC-BY-NC-ND-3.0
a2c04d9d-f07d-4caf-99cf-c07b7cbb3671,png-doi-10-1594-pangaea-882214,pangaea,"Freshwater fauna and habitat characteristics of rivers in the Southern Western Ghats, India",10.1594/PANGAEA.882214,2023-01-12T13:31:17.345700,2023-08-04T09:33:47.064320,CC-BY-NC-ND-3.0
9e05627c-bcf3-43e0-9ccb-bbc67699290d,png-doi-10-1594-pangaea-885415,pangaea,"Soil pH value from the Jena Experiment (Main Experiment, year 2002)",10.1594/PANGAEA.885415,2023-01-12T13:31:30.559487,2023-08-04T09:33:53.594196,CC-BY-3.0
2e274ab8-7422-4c17-8ceb-823531781b1b,png-doi-10-1594-pangaea-885416,pangaea,"Soil pH value from the Jena Experiment (Main Experiment, year 2010)",10.1594/PANGAEA.885416,2023-01-12T13:31:30.660409,2023-08-04T09:33:53.655183,CC-BY-3.0
80f827ec-0343-42d3-9841-5fa59f5e830d,png-doi-10-1594-pangaea-885457,pangaea,"Lithology of sediment core CAMILLA1, Camillan Wood, Ireland",10.1594/PANGAEA.885457,2023-01-12T13:31:19.261196,2023-08-04T09:33:48.022964,
a6973c7b-2147-4339-ae0b-234e2541f164,png-doi-10-1594-pangaea-885509,pangaea,"Age determination of sediment core CAMILLA1, Camillan Wood, Ireland",10.1594/PANGAEA.885509,2023-01-12T13:31:19.357843,2023-08-04T09:33:48.071928,
88b23a1e-c6ad-4f8d-a5c8-0fcba9454b83,png-doi-10-1594-pangaea-885600,pangaea,"Pollen profile CAMILLA1, Camillan Wood, Ireland",10.1594/PANGAEA.885600,2023-01-12T13:31:19.454904,2023-08-04T09:33:48.121986,
27592af1-c084-42a0-919d-3898ac83e66e,png-doi-10-1594-pangaea-886365,pangaea,"Lithology of sediment core ROUGHILS, Rough Island, Ireland",10.1594/PANGAEA.886365,2023-01-12T13:31:19.551295,2023-08-04T09:33:48.179415,
a8d0fe0e-4dd5-44fd-8c13-26ad742e7ee6,png-doi-10-1594-pangaea-886512,pangaea,"Age determination of sediment core ROUGHISL, Rough Island, Ireland",10.1594/PANGAEA.886512,2023-01-12T13:31:19.647956,2023-08-04T09:33:48.226971,
8fb63933-4916-473b-b06d-17f07e258991,png-doi-10-1594-pangaea-886682,pangaea,"Pollen profile ROUGHISL, Rough Island, Ireland",10.1594/PANGAEA.886682,2023-01-12T13:31:19.753694,2023-08-04T09:33:48.274841,
cef4d5f3-d260-4dce-88b1-019731b0c42b,png-doi-10-1594-pangaea-890350,pangaea,Geochemistry of Martin_core1 peat core,10.1594/PANGAEA.890350,2023-01-12T13:31:19.892737,2023-08-04T09:33:48.325973,CC-BY-3.0
01a122f7-8b73-493a-8f1e-6a6cfdb885fd,png-doi-10-1594-pangaea-890385,pangaea,Age determination of Martin_core1 peat core,10.1594/PANGAEA.890385,2023-01-12T13:31:20.004613,2023-08-04T09:33:48.379937,CC-BY-3.0
3e14711e-4f9e-41e6-b45d-063ef8e1af5c,png-doi-10-1594-pangaea-896941,pangaea,Eastern North Carolina coastal vegetation inventory,10.1594/PANGAEA.896941,2023-01-12T13:31:20.126234,2023-08-04T09:33:48.432340,CC-BY-4.0
32e2736d-a903-44a2-8a3c-658fd4b4fee4,png-doi-10-1594-pangaea-899503,pangaea,Characteristics of the alpine sites and related climate and erosion input data used for modelling,10.1594/PANGAEA.899503,2023-01-12T13:31:20.230680,2023-08-04T09:33:48.489092,
3df855f2-6bee-45be-85cb-c92408ac16d0,png-doi-10-1594-pangaea-899893,pangaea,Elymus athericus encroachment experiment,10.1594/PANGAEA.899893,2023-01-12T13:31:20.348001,2023-08-04T09:33:48.555928,CC-BY-4.0
d62bc9a2-c3b3-46a7-9a4c-47c9722fe33b,png-doi-10-1594-pangaea-900090,pangaea,"The field measurements and high resolution reference LAI data in Hailun and Honghe, China",10.1594/PANGAEA.900090,2023-01-12T13:31:20.462525,2023-08-04T09:33:48.625565,CC-BY-4.0
985d4d29-e2cd-4114-84b7-b4526a726ab5,png-doi-10-1594-pangaea-900983,pangaea,Mediterranean-wide pollen-inferred Holocene vegetation classification,10.1594/PANGAEA.900983,2023-01-12T13:31:20.582504,2023-08-04T09:33:48.715408,CC-BY-4.0
d01236b7-97c5-49d7-a7cf-4bb2aec02af9,png-doi-10-1594-pangaea-902191,pangaea,High-spatial-resolution monthly temperature and precipitation dataset for China for 1901-2017,10.1594/PANGAEA.902191,2023-01-12T13:31:20.701027,2023-08-04T09:33:48.815431,CC-BY-4.0
f7f13220-42d2-468c-8ec4-9596ca052d26,png-doi-10-1594-pangaea-903796,pangaea,Photos of the landscape of the agricultural Gebesee test site (central Germany) in 2016,10.1594/PANGAEA.903796,2023-01-12T13:31:30.782420,2023-08-04T09:33:53.716223,CC-BY-NC-4.0
a7b6e7a7-0897-45f3-9981-11f97703b787,png-doi-10-1594-pangaea-903797,pangaea,Phenology photos from the agricultural Gebesee test site (central Germany) in 2016,10.1594/PANGAEA.903797,2023-01-12T13:31:30.924168,2023-08-04T09:33:53.803271,CC-BY-NC-4.0
390c16a7-8d8c-4c7c-9d0e-015c362d0c34,png-doi-10-1594-pangaea-903798,pangaea,Sky photos from the agricultural Gebesee test site (central Germany) in 2016,10.1594/PANGAEA.903798,2023-01-12T13:31:31.063353,2023-08-04T09:33:53.889854,CC-BY-NC-4.0
3dd16f90-86a1-408f-8e60-3fbad9138018,png-doi-10-1594-pangaea-903800,pangaea,Mean and standard deviation of hyperspectral surface reflectance acquired on the agricultural Gebesee test site (central Germany) in 2016,10.1594/PANGAEA.903800,2023-01-12T13:31:31.235735,2023-08-04T09:33:53.975840,CC-BY-NC-4.0
0c397b7e-a2d0-42df-9764-2ffb6a6b0422,png-doi-10-1594-pangaea-903801,pangaea,Agricultural Gebesee test site (central Germany): extent and location of acreages investigated in 2016,10.1594/PANGAEA.903801,2023-01-12T13:31:31.474081,2023-08-04T09:33:54.062263,CC-BY-NC-4.0
860d56cc-7e38-4d6d-8f87-ac93455ca7ce,png-doi-10-1594-pangaea-903827,pangaea,"Gebesee Database for the enhancement of crop monitoring applications: evolution of plant physiology, soil moisture, surface reflectance and atmospheric conditions on the agricultural Gebesee test site (central Germany) in 2016",10.1594/PANGAEA.903827,2023-01-12T13:31:17.475234,2023-08-04T09:33:47.117191,CC-BY-NC-4.0
de182010-9aca-491b-8ec0-19f497ce6e32,png-doi-10-1594-pangaea-904256,pangaea,Responses of peatland vegetation to 15-year water level drawdown as mediated by fertility level,10.1594/PANGAEA.904256,2023-01-12T13:31:20.815999,2023-08-04T09:33:48.879567,CC-BY-4.0
564ebfa1-24d0-41ab-b95b-ab9874c40bbb,png-doi-10-1594-pangaea-909132,pangaea,Global dataset of historical yields v1.2 and v1.3 aligned version,10.1594/PANGAEA.909132,2023-01-12T13:31:21.047289,2023-08-04T09:33:48.943758,CC-BY-4.0
c38b938a-c921-4590-a4c5-e2ecdccc0bc0,png-doi-10-1594-pangaea-910578,pangaea,"Absolute abundance of intact polar lipid classes in soils, roots, fungi, collembola, amoebae and bacteria",10.1594/PANGAEA.910578,2023-01-12T13:31:31.629022,2023-08-04T09:33:54.147922,CC-BY-4.0
00b068a4-1546-4bf3-ab8a-f56c9f3bd8f2,png-doi-10-1594-pangaea-910601,pangaea,"Relative abundance of intact polar lipid classes in soils, roots, fungi, collembola, amoebae and bacteria",10.1594/PANGAEA.910601,2023-01-12T13:31:31.731927,2023-08-04T09:33:54.202673,CC-BY-4.0
e734ab2f-e0b0-4f64-96fd-6d181687a3d1,png-doi-10-1594-pangaea-910617,pangaea,Characterization of intact polar lipids in soils for assessing their origin,10.1594/PANGAEA.910617,2023-01-12T13:31:17.600450,2023-08-04T09:33:47.218396,CC-BY-4.0
067103ae-3990-4d9c-bf33-6e2f46c4055d,png-doi-10-1594-pangaea-910740,pangaea,Relative abundance of intact polar lipid species in soils,10.1594/PANGAEA.910740,2023-01-12T13:31:31.835046,2023-08-04T09:33:54.265599,CC-BY-4.0
f5b2479b-9018-4a68-98b7-7299a70e13ff,png-doi-10-1594-pangaea-910845,pangaea,Relative abundance of intact polar lipid species in roots,10.1594/PANGAEA.910845,2023-01-12T13:31:31.939716,2023-08-04T09:33:54.317276,CC-BY-4.0
772af649-1491-4c17-b41c-2e70f585ed0c,png-doi-10-1594-pangaea-910860,pangaea,Relative abundance of intact polar lipid species in bacteria,10.1594/PANGAEA.910860,2023-01-12T13:31:32.060376,2023-08-04T09:33:54.371611,CC-BY-4.0
7acc60dc-7cb9-4418-870e-9cc6bc41c2c8,png-doi-10-1594-pangaea-910873,pangaea,Relative abundance of intact polar lipid species in fungi,10.1594/PANGAEA.910873,2023-01-12T13:31:32.173909,2023-08-04T09:33:54.438328,CC-BY-4.0
11544f02-05ea-4150-8312-fb4ca8fe859b,png-doi-10-1594-pangaea-910885,pangaea,Relative abundance of intact polar lipid species in collembola,10.1594/PANGAEA.910885,2023-01-12T13:31:32.296784,2023-08-04T09:33:54.490056,CC-BY-4.0
741ae873-f072-4b48-b55b-1f5cb2304878,png-doi-10-1594-pangaea-910889,pangaea,Relative abundance of intact polar lipid species in amoebae,10.1594/PANGAEA.910889,2023-01-12T13:31:32.405905,2023-08-04T09:33:54.542469,CC-BY-4.0
1c2557a8-f152-46d0-a6a2-b6edaa3b0482,png-doi-10-1594-pangaea-914665,pangaea,Projections of continental and global irrigated areas to 2050,10.1594/PANGAEA.914665,2023-01-12T13:31:21.168518,2023-08-04T09:33:49.008442,CC-BY-4.0
93b776f3-0f90-48c4-a2fd-bed7bcb89982,png-doi-10-1594-pangaea-915127,pangaea,Pore measurements on moraine topsoils using Computed Tomography which were sampled at Sustenpass and Klausenpass in the Swiss Alps in 2017,10.1594/PANGAEA.915127,2023-01-12T13:31:21.280683,2023-08-04T09:33:49.072851,CC-BY-4.0
a0545501-8789-4efe-a372-293e27ac3a3d,png-doi-10-1594-pangaea-917583,pangaea,Trajectories Nutrient Dataset for Nitrogen (TREND-nitrogen),10.1594/PANGAEA.917583,2023-01-12T13:31:21.399405,2023-08-04T09:33:49.139168,CC-BY-4.0
abdc4f13-9339-4cf4-8b07-aeec348cf564,png-doi-10-1594-pangaea-918466,pangaea,Hillscape vegetation surveys at Klausen Pass (Griess Glacier) and Susten Pass (Stein Glacier) in central Switzerland,10.1594/PANGAEA.918466,2023-01-12T13:31:32.518022,2023-08-04T09:33:54.593301,
dcc2ec89-f4a5-42d5-91aa-1a38349e553c,png-doi-10-1594-pangaea-918467,pangaea,Hillscape plant traits at Klausen Pass (Griess Glacier) and Susten Pass (Stein Glacier) in central Switzerland,10.1594/PANGAEA.918467,2023-01-12T13:31:32.632989,2023-08-04T09:33:54.654208,
abd60733-b9c5-4420-a9b2-1efc9dad3229,png-doi-10-1594-pangaea-918482,pangaea,Community and trait data of two alpine glacier foreland chronosequences,10.1594/PANGAEA.918482,2023-01-12T13:31:17.713895,2023-08-04T09:33:47.272681,CC-BY-4.0
0a6df4ad-d4be-4cbb-a2db-9b469c9af87f,png-doi-10-1594-pangaea-918920,pangaea,Consumption rates and food selectivity data from Alpine soil macro-decomposers fed on a wide range of litter types in a microcosm cafeteria experiment,10.1594/PANGAEA.918920,2023-01-12T13:31:21.511190,2023-08-04T09:33:49.220309,CC-BY-NC-4.0
a1a1bf31-48c8-45e3-8a97-c07dbf6ba672,png-doi-10-1594-pangaea-919119,pangaea,Carbon Isotope Signatures and Polyarenes in the Pedogenic Material of Ice Wedges of the Batagay Yedoma (Yakutia),10.1594/PANGAEA.919119,2023-01-12T13:31:21.624090,2023-08-04T09:33:49.275127,CC-BY-4.0
d2a21683-2f5d-4b92-b134-f185d6ef498a,png-doi-10-1594-pangaea-919343,pangaea,"Vegetation survey of plant species richness and cover in managed grasslands of central Germany, summer of 2013",10.1594/PANGAEA.919343,2023-01-12T13:31:21.747165,2023-08-04T09:33:49.343358,
b66ebfb0-63a5-4f39-813d-964852c1a582,png-doi-10-1594-pangaea-922245,pangaea,Ensemble of T&P bias corrected CORDEX data for climate change impact modeling,10.1594/PANGAEA.922245,2023-01-12T13:31:21.864120,2023-08-04T09:33:49.414479,CC-BY-4.0
c61b3ad4-72d4-4a84-af6c-3a5badf01270,png-doi-10-1594-pangaea-932812,pangaea,"TOC, TIC, TN and TS contents and stable isotope signatures (δ13C of TOC, δ15N, δ34S) of fine-grained saltmarsh deposits of the barrier island Spiekeroog at the southern North Sea Coast",10.1594/PANGAEA.932812,2023-01-12T13:31:22.000806,2023-08-04T09:33:49.466543,CC-BY-4.0
02b30ac7-c14e-413b-88f0-91048a6219fa,png-doi-10-1594-pangaea-932936,pangaea,"Aboveground biomass of plant functional groups from a climate and land-use gradient in Mongolian rangelands, sampled in 2014 and 2015",10.1594/PANGAEA.932936,2023-01-12T13:31:22.177711,2023-08-04T09:33:49.546715,CC-BY-4.0
